longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,rooms_per_household,population_per_household,bedrooms_per_room,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR BAY,ocean_proximity_NEAR OCEAN,median_house_value
-122.47,37.76,48.0,2464.0,459.0,1179.0,458.0,4.4946,3,5.379912663755459,2.574235807860262,0.18628246753246752,0,0,1,0,358600.0
-121.42,37.71,7.0,8297.0,1433.0,4189.0,1271.0,4.3696,3,6.5279307631786,3.2958300550747444,0.1727130288055924,1,0,0,0,170700.0
-121.02,37.68,25.0,3262.0,588.0,1834.0,578.0,3.996,3,5.643598615916955,3.1730103806228374,0.18025751072961374,1,0,0,0,114500.0
-122.11,37.7,23.0,1689.0,461.0,828.0,443.0,2.1552,2,3.8126410835214446,1.8690744920993227,0.2729425695677916,0,0,1,0,161400.0
-117.82,33.64,18.0,1974.0,260.0,808.0,278.0,9.8589,5,7.100719424460432,2.906474820143885,0.13171225937183384,0,0,0,0,500001.0
-118.33,34.01,43.0,2227.0,564.0,956.0,472.0,2.0217,2,4.718220338983051,2.0254237288135593,0.25325550067355185,0,0,0,0,187500.0
-118.41,34.25,19.0,280.0,84.0,483.0,87.0,1.95,2,3.218390804597701,5.551724137931035,0.3,0,0,0,0,137500.0
-118.52,34.39,21.0,5477.0,1275.0,3384.0,1222.0,3.6625,3,4.481996726677577,2.769230769230769,0.23279167427423772,0,0,0,0,228100.0
-118.09,33.7,13.0,4770.0,969.0,2261.0,972.0,5.882999999999999,4,4.907407407407407,2.3261316872427984,0.20314465408805032,0,0,0,1,295100.0
-118.21,34.09,34.0,1660.0,412.0,1678.0,382.0,2.7708,2,4.345549738219895,4.392670157068062,0.24819277108433735,0,0,0,0,148200.0
-118.26,34.12,52.0,2290.0,520.0,1278.0,485.0,3.8393,3,4.721649484536083,2.6350515463917525,0.22707423580786026,0,0,0,0,238200.0
-118.13,33.78,45.0,1016.0,172.0,361.0,163.0,7.5,5,6.233128834355829,2.214723926380368,0.16929133858267717,0,0,0,1,434500.0
-117.65,33.48,6.0,1638.0,188.0,572.0,174.0,13.0502,5,9.413793103448276,3.2873563218390807,0.11477411477411477,0,0,0,0,500001.0
-121.89,37.33,6.0,1495.0,552.0,1087.0,557.0,2.8798,2,2.6840215439856374,1.9515260323159784,0.36923076923076925,0,0,0,0,225000.0
-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,3,5.412126068376068,2.59508547008547,0.19320929773478754,1,0,0,0,169600.0
-121.12,38.0,36.0,683.0,159.0,505.0,141.0,3.4265,3,4.843971631205674,3.5815602836879434,0.232796486090776,1,0,0,0,158900.0
-119.11,36.21,10.0,1972.0,455.0,1469.0,442.0,1.5407,2,4.461538461538462,3.323529411764706,0.23073022312373226,1,0,0,0,58400.0
-122.2,37.78,39.0,1752.0,399.0,1071.0,376.0,3.1167,3,4.659574468085107,2.848404255319149,0.22773972602739725,0,0,1,0,121600.0
-119.32,36.32,29.0,2409.0,436.0,1142.0,440.0,3.6895,3,5.475,2.5954545454545452,0.1809879618098796,1,0,0,0,87700.0
-118.08,33.77,26.0,3083.0,806.0,960.0,723.0,1.9074,2,4.26417704011065,1.3278008298755186,0.26143366850470323,0,0,0,0,68500.0
-118.41,34.0,30.0,3550.0,934.0,3738.0,880.0,3.1910000000000003,3,4.034090909090909,4.247727272727273,0.26309859154929577,0,0,0,0,271200.0
-118.54,34.19,33.0,2205.0,453.0,1242.0,419.0,4.1319,3,5.262529832935561,2.964200477326969,0.2054421768707483,0,0,0,0,203700.0
-118.59,34.15,29.0,2023.0,330.0,747.0,304.0,6.7694,5,6.654605263157895,2.4572368421052633,0.16312407315867525,0,0,0,0,369700.0
-118.43,34.24,35.0,1488.0,293.0,1112.0,288.0,4.4688,3,5.166666666666667,3.861111111111111,0.19690860215053763,0,0,0,0,182500.0
-122.46,37.72,52.0,2951.0,406.0,1115.0,397.0,6.7228,5,7.433249370277078,2.808564231738035,0.137580481192816,0,0,0,1,405200.0
-122.29,37.87,50.0,1829.0,536.0,1129.0,516.0,2.6684,2,3.544573643410853,2.187984496124031,0.29305631492618917,0,0,1,0,185600.0
-118.09,34.11,36.0,2966.0,527.0,1231.0,482.0,4.6442,4,6.153526970954357,2.5539419087136928,0.17768037761294672,0,0,0,0,316800.0
-118.31,33.96,48.0,2015.0,356.0,1020.0,338.0,4.0625,3,5.961538461538462,3.0177514792899407,0.17667493796526054,0,0,0,0,138700.0
-118.59,34.23,17.0,6592.0,1525.0,4459.0,1463.0,3.0347,3,4.50580997949419,3.047846889952153,0.23134101941747573,0,0,0,0,254500.0
-117.64,33.61,14.0,5232.0,810.0,3041.0,839.0,5.8260000000000005,4,6.235995232419547,3.6245530393325387,0.15481651376146788,0,0,0,0,247900.0
-118.15,33.97,33.0,1903.0,469.0,1882.0,435.0,2.4071,2,4.374712643678161,4.326436781609195,0.2464529689963216,0,0,0,0,170500.0
-120.37,40.17,21.0,789.0,141.0,406.0,146.0,2.1198,2,5.404109589041096,2.780821917808219,0.17870722433460076,1,0,0,0,73500.0
-122.41,37.59,34.0,3931.0,622.0,1717.0,621.0,6.2946,5,6.330112721417069,2.7648953301127213,0.15822945815314168,0,0,0,1,450000.0
-117.87,33.78,21.0,2487.0,573.0,1515.0,494.0,4.3039,3,5.034412955465587,3.0668016194331984,0.23039806996381182,0,0,0,0,168500.0
-122.19,39.53,34.0,2679.0,533.0,1287.0,505.0,2.165,2,5.304950495049505,2.5485148514851486,0.19895483389324375,1,0,0,0,58700.0
-122.31,37.54,46.0,2444.0,397.0,952.0,402.0,4.75,4,6.079601990049751,2.3681592039800994,0.16243862520458266,0,0,0,1,388200.0
-117.22,32.87,14.0,3512.0,807.0,1835.0,792.0,3.35,3,4.434343434343434,2.316919191919192,0.22978359908883828,0,0,0,1,171000.0
-119.32,36.3,15.0,2864.0,571.0,1480.0,475.0,2.9698,2,6.029473684210526,3.1157894736842104,0.19937150837988826,1,0,0,0,93400.0
-121.57,39.5,31.0,2023.0,469.0,1073.0,436.0,1.5714,2,4.639908256880734,2.4610091743119265,0.23183391003460208,1,0,0,0,56100.0
-118.19,34.12,44.0,1219.0,324.0,1036.0,282.0,4.0417,3,4.322695035460993,3.673758865248227,0.26579163248564397,0,0,0,0,170600.0
-118.07,33.88,18.0,2436.0,375.0,1303.0,386.0,6.1968,5,6.310880829015544,3.3756476683937824,0.1539408866995074,0,0,0,0,344700.0
-121.9,37.26,20.0,4447.0,661.0,2062.0,660.0,6.8088,5,6.737878787878788,3.124242424242424,0.14863953226894536,0,0,0,0,283300.0
-118.16,33.78,39.0,4075.0,1085.0,2470.0,1025.0,2.3317,2,3.975609756097561,2.4097560975609755,0.26625766871165646,0,0,0,1,222500.0
-118.48,35.14,4.0,8417.0,1657.0,4631.0,1468.0,3.6949,3,5.733651226158038,3.154632152588556,0.19686349055482952,1,0,0,0,115800.0
-122.37,37.81,26.0,5416.0,1045.0,4531.0,962.0,2.7909,2,5.62993762993763,4.70997920997921,0.19294682422451995,0,0,1,0,250000.0
-121.99,37.56,18.0,5505.0,1005.0,2641.0,971.0,5.0,4,5.66941297631308,2.7198764160659112,0.18256130790190736,0,0,0,0,269700.0
-118.07,34.11,41.0,2869.0,563.0,1627.0,533.0,5.0736,4,5.382739212007505,3.052532833020638,0.19623562216800278,0,0,0,0,270700.0
-122.54,37.89,33.0,4971.0,836.0,1907.0,795.0,6.1275,5,6.252830188679245,2.39874213836478,0.16817541742104206,0,0,1,0,424400.0
-118.21,33.89,42.0,1739.0,370.0,1104.0,297.0,2.2125,2,5.8552188552188555,3.717171717171717,0.2127659574468085,0,0,0,0,120700.0
-119.19,34.25,12.0,232.0,37.0,79.0,35.0,4.1667,3,6.628571428571429,2.257142857142857,0.15948275862068967,0,0,0,1,214600.0
-117.42,34.09,28.0,3193.0,525.0,1750.0,523.0,4.1375,3,6.105162523900574,3.3460803059273423,0.1644221735045412,1,0,0,0,128300.0
-121.99,37.96,16.0,3324.0,479.0,1470.0,461.0,7.6166,5,7.210412147505423,3.188720173535792,0.1441034897713598,1,0,0,0,260400.0
-118.11,33.82,37.0,1987.0,347.0,1095.0,357.0,4.3203,3,5.565826330532213,3.0672268907563027,0.1746351283341721,0,0,0,0,232800.0
-121.81,37.28,17.0,2277.0,428.0,1887.0,422.0,5.7078,4,5.395734597156398,4.471563981042654,0.18796662274923145,0,0,0,0,217000.0
-118.03,34.06,24.0,2469.0,731.0,3818.0,712.0,2.5445,2,3.467696629213483,5.362359550561798,0.29607128392061566,0,0,0,0,151400.0
-117.25,33.7,10.0,5156.0,941.0,2294.0,747.0,3.58,3,6.902275769745649,3.07095046854083,0.18250581846392552,0,0,0,0,113400.0
-122.27,37.88,37.0,2619.0,682.0,1152.0,616.0,2.52,2,4.251623376623376,1.87012987012987,0.26040473463153874,0,0,1,0,277800.0
-121.46,38.55,52.0,3126.0,648.0,1789.0,558.0,1.7616,2,5.602150537634409,3.206093189964158,0.2072936660268714,1,0,0,0,84100.0
-122.63,38.24,45.0,1615.0,338.0,823.0,327.0,2.5179,2,4.938837920489297,2.5168195718654434,0.20928792569659443,0,0,0,0,145500.0
-117.25,34.14,19.0,5163.0,1229.0,2680.0,1141.0,2.2482,2,4.524978089395267,2.3488168273444345,0.2380398992833624,1,0,0,0,114500.0
-118.18,34.12,45.0,2397.0,488.0,1569.0,471.0,4.21,3,5.089171974522293,3.3312101910828025,0.2035878181059658,0,0,0,0,167900.0
-119.12,35.37,13.0,4527.0,713.0,2170.0,671.0,4.8266,4,6.7466467958271235,3.2339791356184797,0.15749944775789707,1,0,0,0,146200.0
-122.44,37.73,43.0,3700.0,684.0,1488.0,623.0,5.5622,4,5.93900481540931,2.388443017656501,0.18486486486486486,0,0,1,0,313600.0
-118.21,34.12,52.0,1590.0,360.0,1127.0,321.0,3.4625,3,4.953271028037383,3.5109034267912773,0.22641509433962265,0,0,0,0,173900.0
-117.05,32.8,16.0,1561.0,378.0,574.0,350.0,3.0035,3,4.46,1.64,0.242152466367713,0,0,0,0,94600.0
-117.23,32.81,24.0,3271.0,508.0,1496.0,482.0,5.9359,4,6.786307053941909,3.103734439834025,0.1553041883216142,0,0,0,1,422200.0
-122.17,37.46,47.0,2312.0,332.0,1044.0,282.0,9.459,5,8.198581560283689,3.702127659574468,0.14359861591695502,0,0,1,0,500001.0
-122.07,37.71,40.0,1808.0,302.0,746.0,270.0,5.3015,4,6.696296296296296,2.762962962962963,0.1670353982300885,0,0,1,0,254900.0
-121.87,37.22,26.0,1921.0,250.0,725.0,253.0,7.6933,5,7.592885375494071,2.8656126482213438,0.1301405517959396,0,0,0,0,405900.0
-118.15,34.19,48.0,1854.0,360.0,1126.0,382.0,3.2216,3,4.853403141361256,2.9476439790575917,0.1941747572815534,0,0,0,0,161600.0
-117.46,33.94,26.0,2481.0,620.0,2411.0,552.0,1.7059,2,4.494565217391305,4.367753623188406,0.24989923417976623,1,0,0,0,85800.0
-118.19,33.92,43.0,2339.0,487.0,1732.0,449.0,3.0987,3,5.20935412026726,3.8574610244988863,0.20820863616930313,0,0,0,0,139400.0
-121.78,37.31,7.0,1973.0,328.0,1047.0,303.0,6.234,5,6.511551155115511,3.4554455445544554,0.16624429802331475,0,0,0,0,292200.0
-119.79,34.45,24.0,2746.0,433.0,1076.0,380.0,5.8635,4,7.226315789473684,2.831578947368421,0.15768390386016023,0,0,0,1,348700.0
-122.07,37.57,8.0,8647.0,1407.0,5019.0,1379.0,6.5615,5,6.270485859318347,3.6395939086294415,0.16271539262171852,0,0,1,0,318300.0
-122.21,37.47,26.0,1777.0,555.0,1966.0,497.0,3.0472,3,3.5754527162977867,3.9557344064386317,0.31232414181204277,0,0,0,1,211000.0
-118.19,34.12,46.0,3387.0,820.0,2833.0,813.0,2.987,2,4.166051660516605,3.4846248462484626,0.24210215529967524,0,0,0,0,176900.0
-117.94,34.15,33.0,859.0,144.0,421.0,138.0,4.4821,3,6.22463768115942,3.050724637681159,0.16763678696158324,1,0,0,0,220100.0
-122.03,37.36,16.0,2697.0,803.0,1369.0,723.0,4.4699,3,3.7302904564315353,1.8934993084370677,0.29773822766036334,0,0,0,0,367400.0
-121.83,37.29,10.0,1828.0,453.0,1356.0,409.0,4.5943,4,4.469437652811736,3.315403422982885,0.24781181619256018,0,0,0,0,123500.0
-122.27,37.9,42.0,1650.0,274.0,645.0,256.0,5.6228,4,6.4453125,2.51953125,0.16606060606060605,0,0,1,0,375400.0
-118.22,34.09,40.0,1081.0,282.0,970.0,263.0,1.875,2,4.110266159695818,3.688212927756654,0.2608695652173913,0,0,0,0,150000.0
-117.88,33.85,22.0,1105.0,241.0,971.0,249.0,3.1667,3,4.437751004016064,3.8995983935742973,0.21809954751131222,0,0,0,0,113900.0
-119.33,35.59,20.0,3085.0,691.0,2645.0,676.0,1.7868,2,4.563609467455621,3.912721893491124,0.2239870340356564,1,0,0,0,54100.0
-117.95,33.88,34.0,1939.0,355.0,817.0,314.0,3.6705,3,6.17515923566879,2.6019108280254777,0.18308406395048996,0,0,0,0,275000.0
-118.04,33.92,35.0,2469.0,522.0,2151.0,537.0,3.4219,3,4.597765363128492,4.005586592178771,0.21142162818955043,0,0,0,0,156200.0
-122.25,37.8,42.0,4120.0,1065.0,1715.0,1015.0,2.9345,2,4.059113300492611,1.6896551724137931,0.25849514563106796,0,0,1,0,225000.0
-122.3,37.53,37.0,1338.0,215.0,535.0,221.0,5.4351,4,6.0542986425339365,2.420814479638009,0.16068759342301944,0,0,0,1,376600.0
-117.65,33.57,5.0,1998.0,500.0,1185.0,446.0,4.3542,3,4.479820627802691,2.6569506726457397,0.2502502502502503,0,0,0,0,195600.0
-121.47,38.57,50.0,3233.0,968.0,1223.0,837.0,1.2041,1,3.862604540023895,1.4611708482676224,0.29941231054747913,1,0,0,0,168100.0
-117.9,33.77,35.0,2002.0,378.0,1726.0,387.0,3.9613,3,5.17312661498708,4.459948320413437,0.1888111888111888,0,0,0,0,182300.0
-117.19,33.53,6.0,108.0,18.0,43.0,17.0,3.475,3,6.352941176470588,2.5294117647058822,0.16666666666666666,0,0,0,0,187500.0
-122.71,38.91,20.0,41.0,18.0,94.0,10.0,1.375,1,4.1,9.4,0.43902439024390244,1,0,0,0,55000.0
-117.14,33.94,5.0,4873.0,639.0,1947.0,568.0,6.3223,5,8.579225352112676,3.4278169014084505,0.13113072029550585,1,0,0,0,223200.0
-118.12,33.89,29.0,2666.0,848.0,2030.0,781.0,2.5432,2,3.413572343149808,2.5992317541613317,0.31807951987997,0,0,0,0,180900.0
-117.25,33.19,18.0,1891.0,306.0,830.0,279.0,4.5764,4,6.777777777777778,2.974910394265233,0.16181914331041777,0,0,0,0,207000.0
-117.25,33.93,8.0,10110.0,1761.0,5804.0,1703.0,4.2654,3,5.936582501467997,3.4081033470346447,0.1741839762611276,1,0,0,0,137600.0
-118.15,34.07,44.0,1626.0,383.0,1063.0,334.0,2.4348,2,4.868263473053892,3.182634730538922,0.23554735547355474,0,0,0,0,220700.0
-122.28,37.91,41.0,3009.0,482.0,1053.0,490.0,5.8279999999999985,4,6.140816326530612,2.1489795918367345,0.16018610834164174,0,0,1,0,324400.0
-122.79,40.75,17.0,3851.0,818.0,1352.0,560.0,2.125,2,6.876785714285714,2.414285714285714,0.21241236042586342,1,0,0,0,71700.0
-121.86,38.0,16.0,3216.0,464.0,1504.0,453.0,5.25,4,7.099337748344371,3.3200883002207506,0.14427860696517414,1,0,0,0,161700.0
-118.32,33.8,39.0,1415.0,298.0,729.0,278.0,3.1648,3,5.089928057553957,2.6223021582733814,0.21060070671378092,0,0,0,0,244800.0
-121.0,37.68,15.0,1232.0,180.0,408.0,196.0,6.9682,5,6.285714285714286,2.0816326530612246,0.1461038961038961,1,0,0,0,182400.0
-122.34,37.46,21.0,1799.0,293.0,576.0,277.0,7.439,5,6.494584837545126,2.07942238267148,0.16286826014452474,0,0,0,1,500001.0
-118.47,34.01,27.0,1782.0,471.0,837.0,422.0,3.7727,3,4.222748815165877,1.9834123222748816,0.26430976430976433,0,0,0,0,413000.0
-117.98,33.81,18.0,3751.0,878.0,2281.0,815.0,3.7201,3,4.602453987730061,2.798773006134969,0.23407091442282058,0,0,0,0,183100.0
-122.72,38.42,26.0,1168.0,253.0,937.0,248.0,1.9458,2,4.709677419354839,3.778225806451613,0.2166095890410959,0,0,0,0,146000.0
-118.03,33.95,37.0,1772.0,321.0,934.0,326.0,4.1471,3,5.435582822085889,2.8650306748466257,0.1811512415349887,0,0,0,0,177800.0
-122.04,37.65,10.0,8299.0,1326.0,3827.0,1288.0,6.2579,5,6.443322981366459,2.9712732919254656,0.15977828654054704,0,0,1,0,315500.0
-118.47,34.27,33.0,1549.0,264.0,881.0,289.0,5.1408,4,5.359861591695502,3.0484429065743943,0.17043253712072304,0,0,0,0,222900.0
-118.27,34.06,33.0,1416.0,686.0,2013.0,614.0,1.9818,2,2.3061889250814334,3.278501628664495,0.4844632768361582,0,0,0,0,208300.0
-117.64,34.12,18.0,3605.0,534.0,1682.0,480.0,5.8407,4,7.510416666666667,3.504166666666667,0.14812760055478502,1,0,0,0,202900.0
-122.27,37.45,41.0,830.0,136.0,353.0,153.0,6.3824,5,5.42483660130719,2.30718954248366,0.163855421686747,0,0,0,1,500001.0
-118.13,33.97,34.0,1736.0,297.0,823.0,292.0,5.4042,4,5.945205479452055,2.8184931506849313,0.17108294930875576,0,0,0,0,241600.0
-118.02,33.92,35.0,2075.0,424.0,1312.0,396.0,3.7969,3,5.23989898989899,3.313131313131313,0.20433734939759035,0,0,0,0,164800.0
-118.3,33.83,33.0,2716.0,660.0,1807.0,661.0,3.5473,3,4.1089258698941,2.7337367624810893,0.24300441826215022,0,0,0,0,226300.0
-117.29,35.54,35.0,7922.0,1636.0,3431.0,1329.0,3.4145,3,5.9608728367193375,2.581640331075997,0.20651350669022975,1,0,0,0,40400.0
-118.61,34.99,11.0,4031.0,766.0,1539.0,564.0,3.8917,3,7.147163120567376,2.728723404255319,0.19002728851401637,1,0,0,0,120800.0
-118.11,34.17,46.0,2837.0,592.0,1453.0,549.0,3.1115,3,5.167577413479052,2.6466302367941714,0.20867113147691224,1,0,0,0,234600.0
-118.32,34.03,47.0,1082.0,198.0,455.0,193.0,3.0132,3,5.606217616580311,2.3575129533678756,0.18299445471349354,0,0,0,0,223200.0
-117.53,33.97,29.0,1430.0,273.0,872.0,283.0,4.0833,3,5.053003533568905,3.081272084805654,0.19090909090909092,1,0,0,0,141000.0
-118.52,34.18,43.0,1700.0,380.0,930.0,349.0,3.675,3,4.871060171919771,2.664756446991404,0.2235294117647059,0,0,0,0,213100.0
-117.21,33.13,19.0,3068.0,596.0,912.0,554.0,3.775,3,5.537906137184115,1.6462093862815885,0.19426336375488917,0,0,0,1,168000.0
-119.98,36.86,31.0,2366.0,482.0,1933.0,433.0,3.0234,3,5.464203233256351,4.464203233256351,0.2037193575655114,1,0,0,0,65000.0
-124.01,40.97,21.0,1513.0,319.0,943.0,301.0,3.5380000000000003,3,5.026578073089701,3.132890365448505,0.2108393919365499,0,0,0,0,102700.0
-119.69,34.42,17.0,1826.0,544.0,1325.0,532.0,1.2762,1,3.4323308270676693,2.4906015037593985,0.29791894852135814,0,0,0,0,253600.0
-118.03,33.82,17.0,1851.0,346.0,770.0,310.0,5.6093,4,5.970967741935484,2.4838709677419355,0.18692598595353863,0,0,0,0,244400.0
-118.14,34.57,6.0,9882.0,1892.0,4892.0,1621.0,3.7636,3,6.096236890808143,3.0178901912399754,0.19145921878162314,1,0,0,0,167600.0
-118.04,33.71,12.0,4014.0,868.0,1605.0,769.0,6.0102,5,5.219765929778934,2.0871261378413526,0.216243148978575,0,0,0,0,396900.0
-118.56,34.37,23.0,3927.0,728.0,1984.0,707.0,4.8536,4,5.554455445544554,2.8062234794908063,0.18538324420677363,0,0,0,0,202600.0
-119.53,36.61,33.0,587.0,170.0,730.0,162.0,1.5625,2,3.623456790123457,4.506172839506172,0.28960817717206133,1,0,0,0,55800.0
-122.21,37.78,47.0,881.0,248.0,753.0,241.0,2.625,2,3.6556016597510372,3.12448132780083,0.2814982973893303,0,0,1,0,111300.0
-118.49,34.21,25.0,1131.0,449.0,746.0,420.0,1.3565,1,2.692857142857143,1.776190476190476,0.39699381078691426,0,0,0,0,225000.0
-117.13,32.8,33.0,2731.0,456.0,1263.0,445.0,4.5568,4,6.1370786516853935,2.838202247191011,0.1669718051995606,0,0,0,1,175300.0
-122.04,36.98,33.0,797.0,125.0,385.0,133.0,6.7974,5,5.992481203007519,2.8947368421052633,0.15683814303638646,0,0,0,1,367600.0
-118.23,34.66,25.0,2627.0,387.0,1059.0,338.0,3.6382,3,7.772189349112426,3.133136094674556,0.14731633041492195,1,0,0,0,138200.0
-119.83,36.79,24.0,3505.0,819.0,2098.0,774.0,1.9575,2,4.528423772609819,2.710594315245478,0.23366619115549214,1,0,0,0,67000.0
-117.62,33.42,27.0,1444.0,412.0,597.0,311.0,3.1395,3,4.643086816720257,1.9196141479099678,0.2853185595567867,0,0,0,1,310000.0
-122.03,37.61,33.0,1518.0,302.0,831.0,268.0,5.097,4,5.664179104477612,3.1007462686567164,0.19894598155467721,0,0,1,0,188600.0
-117.65,34.12,27.0,2298.0,340.0,1071.0,369.0,6.5587,5,6.227642276422764,2.902439024390244,0.14795474325500435,1,0,0,0,239000.0
-118.38,33.88,34.0,1830.0,315.0,822.0,307.0,5.0602,4,5.960912052117264,2.6775244299674266,0.1721311475409836,0,0,0,0,453700.0
-117.96,33.73,22.0,3479.0,455.0,1454.0,488.0,6.6324,5,7.129098360655738,2.9795081967213113,0.13078470824949698,0,0,0,0,347600.0
-121.61,39.52,24.0,1610.0,324.0,909.0,323.0,1.8661,2,4.984520123839009,2.8142414860681115,0.20124223602484473,1,0,0,0,59800.0
-122.14,38.16,4.0,3273.0,495.0,1497.0,454.0,5.3345,4,7.209251101321586,3.297356828193833,0.15123739688359303,0,0,1,0,176100.0
-118.02,34.1,36.0,1928.0,361.0,1008.0,368.0,4.7330000000000005,4,5.239130434782608,2.739130434782609,0.18724066390041494,1,0,0,0,233700.0
-117.07,32.61,10.0,1686.0,414.0,1000.0,391.0,2.1765,2,4.312020460358056,2.557544757033248,0.24555160142348753,0,0,0,1,128400.0
-121.38,38.69,35.0,2943.0,554.0,1460.0,510.0,2.6713,2,5.770588235294118,2.8627450980392157,0.18824328916072036,1,0,0,0,84400.0
-116.98,32.86,16.0,7718.0,1423.0,4383.0,1394.0,4.0693,3,5.536585365853658,3.144189383070301,0.18437419020471624,0,0,0,0,146400.0
-118.22,33.8,36.0,1285.0,347.0,1291.0,337.0,3.7708,3,3.8130563798219583,3.830860534124629,0.27003891050583656,0,0,0,1,157100.0
-118.48,34.05,36.0,2143.0,434.0,751.0,396.0,6.7496,5,5.411616161616162,1.8964646464646464,0.20251983201119925,0,0,0,0,500001.0
-120.6,35.11,17.0,2495.0,524.0,1292.0,501.0,2.2625,2,4.9800399201596806,2.5788423153692617,0.21002004008016031,0,0,0,0,153000.0
-118.22,33.81,38.0,1486.0,359.0,1345.0,326.0,3.3988,3,4.558282208588957,4.125766871165644,0.24158815612382234,0,0,0,1,147800.0
-118.31,34.02,41.0,1046.0,216.0,727.0,201.0,1.6667,2,5.203980099502488,3.616915422885572,0.20650095602294455,0,0,0,0,116900.0
-122.22,37.78,51.0,1637.0,463.0,1543.0,393.0,2.489,2,4.1653944020356235,3.926208651399491,0.28283445326817347,0,0,1,0,119100.0
-117.26,34.43,11.0,4597.0,782.0,2534.0,776.0,3.3368,3,5.923969072164948,3.265463917525773,0.1701109419186426,1,0,0,0,99300.0
-118.16,33.88,33.0,2180.0,522.0,1634.0,467.0,3.0114,3,4.668094218415417,3.498929336188437,0.23944954128440368,0,0,0,0,167000.0
-118.8,34.27,12.0,3330.0,600.0,1577.0,584.0,4.6985,4,5.7020547945205475,2.7003424657534247,0.18018018018018017,0,0,0,0,264100.0
-118.18,33.98,40.0,1698.0,431.0,1280.0,405.0,2.625,2,4.192592592592592,3.1604938271604937,0.25382803297997647,0,0,0,0,206300.0
-118.3,37.17,22.0,3480.0,673.0,1541.0,636.0,2.75,2,5.471698113207547,2.4229559748427674,0.19339080459770114,1,0,0,0,94500.0
-117.08,32.74,35.0,1434.0,253.0,753.0,228.0,2.3812,2,6.2894736842105265,3.3026315789473686,0.17642956764295675,0,0,0,1,135100.0
-117.03,32.71,34.0,2328.0,444.0,1684.0,429.0,3.25,3,5.426573426573427,3.9254079254079253,0.19072164948453607,0,0,0,1,99600.0
-118.07,33.9,39.0,2502.0,546.0,1849.0,518.0,3.8846,3,4.8301158301158305,3.5694980694980694,0.2182254196642686,0,0,0,0,164100.0
-123.02,38.46,52.0,2154.0,499.0,524.0,259.0,2.0556,2,8.316602316602317,2.023166023166023,0.23166202414113277,0,0,0,1,120000.0
-118.3,34.25,44.0,1442.0,285.0,859.0,292.0,4.5833,4,4.938356164383562,2.941780821917808,0.19764216366158113,0,0,0,0,197300.0
-121.51,38.58,42.0,1822.0,636.0,1372.0,560.0,1.2542,1,3.2535714285714286,2.45,0.34906695938529086,1,0,0,0,76000.0
-117.94,33.78,34.0,2627.0,468.0,1409.0,450.0,4.7731,4,5.837777777777778,3.131111111111111,0.17814998096688237,0,0,0,0,199200.0
-121.82,38.46,10.0,6331.0,1181.0,3419.0,1110.0,3.7083,3,5.703603603603604,3.08018018018018,0.1865424103617122,1,0,0,0,154800.0
-118.39,33.88,33.0,2496.0,387.0,1098.0,404.0,7.6685,5,6.178217821782178,2.717821782178218,0.15504807692307693,0,0,0,0,474300.0
-117.2,33.29,12.0,6358.0,1182.0,2778.0,1020.0,4.0357,3,6.233333333333333,2.723529411764706,0.18590751808744888,0,0,0,0,295900.0
-118.2,33.96,37.0,2127.0,533.0,2021.0,480.0,2.9773,2,4.43125,4.210416666666666,0.25058768218147626,0,0,0,0,164600.0
-118.39,33.99,32.0,2612.0,418.0,1030.0,402.0,6.603,5,6.497512437810945,2.5621890547263684,0.16003062787136293,0,0,0,0,369200.0
-119.77,36.73,45.0,1081.0,241.0,821.0,230.0,1.7829,2,4.7,3.5695652173913044,0.22294172062904719,1,0,0,0,52600.0
-118.24,34.11,50.0,2141.0,451.0,1777.0,426.0,2.7679,2,5.025821596244131,4.171361502347418,0.21064922933208782,0,0,0,0,178800.0
-121.94,38.37,14.0,1156.0,216.0,574.0,227.0,3.2396,3,5.092511013215859,2.5286343612334803,0.18685121107266436,1,0,0,0,143800.0
-119.49,34.39,17.0,4617.0,982.0,2303.0,923.0,3.9224,3,5.00216684723727,2.495124593716143,0.21269222438813082,0,0,0,1,230600.0
-117.96,33.75,14.0,2509.0,611.0,1814.0,547.0,2.7986,2,4.586837294332724,3.316270566727605,0.24352331606217617,0,0,0,0,176100.0
-118.3,33.77,18.0,3821.0,795.0,2831.0,769.0,2.9571,2,4.968790637191157,3.681404421326398,0.2080607170897671,0,0,0,0,346200.0
